tv_series,tv_seriesLabel,start_year,end_year,subjectLabel
http://www.wikidata.org/entity/Q134331184,Q134331184,,,Q6843122
http://www.wikidata.org/entity/Q131360778,This Is Not a Murder Mystery,2025,,Рене Магритт
http://www.wikidata.org/entity/Q131354353,Hitler and the Nazis: Evil on Trial,2024,,Адольф Гитлер
http://www.wikidata.org/entity/Q133964480,Q133964480,,,Леонардо да Винчи
http://www.wikidata.org/entity/Q132717596,Убийства в йогурт-кафе,,,Убийства в йогурт-кафе
http://www.wikidata.org/entity/Q133189271,UFO Witness,2021,,НЛО
http://www.wikidata.org/entity/Q132533481,The British Airways Killer,2024,,Killing of Joanna Simpson
http://www.wikidata.org/entity/Q131585070,Bayer Leverkusen - A Dream Comes True,2024,,Байер 04
http://www.wikidata.org/entity/Q134517952,Q134517952,,,Offenbach
http://www.wikidata.org/entity/Q131378478,Tuttle Twins,2021,,либертарианство
http://www.wikidata.org/entity/Q134468594,Amsterdam Centraal 24/7,2025,,Центральный вокзал Амстердама
http://www.wikidata.org/entity/Q131378478,Tuttle Twins,2021,,антикоммунизм
http://www.wikidata.org/entity/Q134517952,Q134517952,,,Corbeau
http://www.wikidata.org/entity/Q133463102,Agree to Disagree!,,,конфликт
http://www.wikidata.org/entity/Q132580643,Love & Dance,,,танец
http://www.wikidata.org/entity/Q134283276,Aema,2025,,Кинематограф Республики Корея
http://www.wikidata.org/entity/Q131926741,Agenten - Pappas liv og løgner,2025,,идентичность
http://www.wikidata.org/entity/Q131926741,Agenten - Pappas liv og løgner,2025,,разведчик
http://www.wikidata.org/entity/Q131926741,Agenten - Pappas liv og løgner,2025,,тайна
http://www.wikidata.org/entity/Q131926741,Agenten - Pappas liv og løgner,2025,,семья
http://www.wikidata.org/entity/Q133194150,Terra X: Zeitreise,,,всемирная история
http://www.wikidata.org/entity/Q133377500,Familie Ritter,,,ксенофобия
http://www.wikidata.org/entity/Q133377500,Familie Ritter,,,наркомания
http://www.wikidata.org/entity/Q133377500,Familie Ritter,,,преступность
http://www.wikidata.org/entity/Q133377500,Familie Ritter,,,бедность
http://www.wikidata.org/entity/Q133377500,Familie Ritter,,,алкоголизм
http://www.wikidata.org/entity/Q133377500,Familie Ritter,,,бездомность
http://www.wikidata.org/entity/Q133189271,UFO Witness,2021,,похищение пришельцами
http://www.wikidata.org/entity/Q135474830,Jokanak River,,,пловец
http://www.wikidata.org/entity/Q135474830,Jokanak River,,,счастье
http://www.wikidata.org/entity/Q135068774,Q135068774,,,Нацистская Германия
http://www.wikidata.org/entity/Q132125283,Brocade Odyssey,2024,,сычуаньская парча
http://www.wikidata.org/entity/Q131177002,The Manhattan Alien Abduction,2024,,Linda Napolitano
http://www.wikidata.org/entity/Q134283276,Aema,2025,,Chungmuro
http://www.wikidata.org/entity/Q135957736,De nonnen,2025,,женский монастырь
http://www.wikidata.org/entity/Q135639411,The Dead Girls,2025,,Сёстры Гонсалес
http://www.wikidata.org/entity/Q134127216,Q134127216,,,Bilbao Effect
http://www.wikidata.org/entity/Q134283276,Aema,2025,,Madame Aema
http://www.wikidata.org/entity/Q133463102,Agree to Disagree!,,,научное разногласие
http://www.wikidata.org/entity/Q131589248,112 – Le notti del Radiomobile,2024,,Nucleo operativo radiomobile
http://www.wikidata.org/entity/Q131583790,Polo,,,поло
http://www.wikidata.org/entity/Q133377500,Familie Ritter,,,неонацизм
http://www.wikidata.org/entity/Q134892393,Q134892393,,,Департамент полиции Нового Орлеана
http://www.wikidata.org/entity/Q131177002,The Manhattan Alien Abduction,2024,,НЛО
http://www.wikidata.org/entity/Q134331184,Q134331184,,,кровная месть
http://www.wikidata.org/entity/Q131926816,"Jerry Springer: Fights, Camera, Action",2025,,Джерри Спрингер
http://www.wikidata.org/entity/Q132851357,Q132851357,2024,,волк
http://www.wikidata.org/entity/Q136028580,Q136028580,,,Мельбурн
http://www.wikidata.org/entity/Q134890212,Mr. Scorsese,2025,,Мартин Скорсезе
http://www.wikidata.org/entity/Q135474830,Jokanak River,,,Fun
http://www.wikidata.org/entity/Q135961809,Plaha,,,Государственный строй Молдавии
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,Афины
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,Константинополь
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,Рим
http://www.wikidata.org/entity/Q131531553,Woeste grond,2024,,сельское хозяйство
http://www.wikidata.org/entity/Q135298302,Rychlé šípy,,,Быстрые стрелы
http://www.wikidata.org/entity/Q131587785,Q131587785,,,гостиничное дело
http://www.wikidata.org/entity/Q131366836,"It's Florida, Man",,,Флорида
http://www.wikidata.org/entity/Q135902553,Black Fog,,,Франкистская Испания
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,Нил
http://www.wikidata.org/entity/Q131587785,Q131587785,,,Туризм в Швейцарии
http://www.wikidata.org/entity/Q131177002,The Manhattan Alien Abduction,2024,,похищение пришельцами
http://www.wikidata.org/entity/Q134043241,Ed Sheeran: The Sum of It All,,,Эд Ширан
http://www.wikidata.org/entity/Q134506933,Gallery: The Docuseries,,,social commentary
http://www.wikidata.org/entity/Q136095047,Q136095047,,,Вторая мировая война
http://www.wikidata.org/entity/Q131730479,"With Love, Meghan",2025,,"Меган, герцогиня Сассекская"
http://www.wikidata.org/entity/Q135957736,De nonnen,2025,,Скандал вокруг сексуальных домогательств в католической церкви
http://www.wikidata.org/entity/Q135957736,De nonnen,2025,,плохое обращение
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,бронзовый век
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,железный век
http://www.wikidata.org/entity/Q134502770,Bet,2025,,месть
http://www.wikidata.org/entity/Q134502770,Bet,2025,,азартная игра
http://www.wikidata.org/entity/Q135669527,Chacun sa route,2016,,франкоканадцы
http://www.wikidata.org/entity/Q134506933,Gallery: The Docuseries,,,media representation
http://www.wikidata.org/entity/Q132081110,Q132081110,,,Francisco Nicolás Gómez Iglesias
http://www.wikidata.org/entity/Q135961809,Plaha,,,Владимир Георгиевич Плахотнюк
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,римский климатический оптимум
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,Средиземное море
http://www.wikidata.org/entity/Q135961809,Plaha,,,crime in Moldova
http://www.wikidata.org/entity/Q131416670,De Afhaalchinees,,,adoption in the Netherlands
http://www.wikidata.org/entity/Q135332805,Meet a Scientologist,,,саентолог
http://www.wikidata.org/entity/Q134540915,War in the Air,,,воздушная война
http://www.wikidata.org/entity/Q131416670,De Afhaalchinees,,,Международное усыновление
http://www.wikidata.org/entity/Q134121959,Inside the Tower of London,2018,,Тауэр
http://www.wikidata.org/entity/Q134786974,C. G. Jung on Alchemy,,,Карл Густав Юнг
http://www.wikidata.org/entity/Q135902553,Black Fog,,,национал-социализм
http://www.wikidata.org/entity/Q130564644,Y llegaron de noche,2024,,Дракула
http://www.wikidata.org/entity/Q133055363,Emma Reyes: La huella de la infancia,2021,,Emma Reyes
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,Антонинова чума
http://www.wikidata.org/entity/Q134506933,Gallery: The Docuseries,,,история культуры
http://www.wikidata.org/entity/Q135103897,Hitler’s Last Stand,,,Вторая мировая война
http://www.wikidata.org/entity/Q135103818,Secrets of World War II,,,Вторая мировая война
http://www.wikidata.org/entity/Q135193757,Destination: Scientology,,,Церковь Саентологии
http://www.wikidata.org/entity/Q132287675,Countrylandet Sverige,2025,,country music in Sweden
http://www.wikidata.org/entity/Q131304176,Q131304176,2024,,Видкун Квислинг
http://www.wikidata.org/entity/Q135196462,World War II: The War Chronicles,,,Вторая мировая война
http://www.wikidata.org/entity/Q136122153,Civilisations et climat,,,глобальное потепление
http://www.wikidata.org/entity/Q135882632,Q135882632,2024,,Схипхол
http://www.wikidata.org/entity/Q136843203,Jane Austen: Rise of a Genius,2025,,Джейн Остин
http://www.wikidata.org/entity/Q136652695,"Panda & You, Rolling in!",2025,,защита животных
http://www.wikidata.org/entity/Q136652695,"Panda & You, Rolling in!",2025,,wildlife conservation
http://www.wikidata.org/entity/Q136791181,Q136791181,,,дождевой лес
http://www.wikidata.org/entity/Q136414140,14 récits d’Auschwitz,,,концлагерь Освенцим
http://www.wikidata.org/entity/Q136705028,реалити-шоу Менора,,,שידוך
http://www.wikidata.org/entity/Q136791157,Q136791157,,,гонки на серийных автомобилях
http://www.wikidata.org/entity/Q138047563,Q138047563,,,лидер культа
http://www.wikidata.org/entity/Q136461339,Earth Report,,,охрана окружающей среды
http://www.wikidata.org/entity/Q136652695,"Panda & You, Rolling in!",2025,,большая панда
http://www.wikidata.org/entity/Q136509899,Divlje pčele,2025,,семья
http://www.wikidata.org/entity/Q137454059,Single Papa,2025,,приёмный отец
http://www.wikidata.org/entity/Q137454059,Single Papa,2025,,усыновление
http://www.wikidata.org/entity/Q137641245,Neighbors with Benefits,,,свинг
http://www.wikidata.org/entity/Q136525787,Negros. Descendientes de africanos en Santa Fe,,,Афроаргентинцы
http://www.wikidata.org/entity/Q137176858,CIA (TV series),,,Центральное разведывательное управление
http://www.wikidata.org/entity/Q137145275,Pogány Induló - What Would Mom Say,2025,,Pogány Induló
http://www.wikidata.org/entity/Q137592971,Under The Net,2025,,нетбол
http://www.wikidata.org/entity/Q137856772,ME:INTERN!,,,Me:I
http://www.wikidata.org/entity/Q137176858,CIA (TV series),,,Федеральное бюро расследований
http://www.wikidata.org/entity/Q136539132,Munmu,2026,,история Кореи
http://www.wikidata.org/entity/Q136408211,The Last Days of World War II,,,Вторая мировая война
http://www.wikidata.org/entity/Q136125989,Q136125989,,,гетеронормативность
http://www.wikidata.org/entity/Q136125989,Q136125989,,,квир
http://www.wikidata.org/entity/Q136125989,Q136125989,,,virility
http://www.wikidata.org/entity/Q136125989,Q136125989,,,оргазм
http://www.wikidata.org/entity/Q136125989,Q136125989,,,согласие
http://www.wikidata.org/entity/Q136125989,Q136125989,,,экзотизм
http://www.wikidata.org/entity/Q136509899,Divlje pčele,2025,,брачный союз
http://www.wikidata.org/entity/Q23670,В Филадельфии всегда солнечно,2005,,неблагополучная семья
http://www.wikidata.org/entity/Q137303567,Q137303567,2025,,Плопсаланд
http://www.wikidata.org/entity/Q136488849,"Связь (сериал, Украина)",2023,,украинцы
http://www.wikidata.org/entity/Q136488849,"Связь (сериал, Украина)",2024,,украинцы
http://www.wikidata.org/entity/Q136683422,Q136683422,,,дуэт
http://www.wikidata.org/entity/Q136683422,Q136683422,,,воспоминания
http://www.wikidata.org/entity/Q136646364,Tokusatsu Gagaga,,,супергерой
http://www.wikidata.org/entity/Q136125989,Q136125989,,,сексуальность человека
http://www.wikidata.org/entity/Q136125989,Q136125989,,,мужской взгляд
http://www.wikidata.org/entity/Q136813219,Жаркое соперничество,2025,,ЛГБТ
http://www.wikidata.org/entity/Q136683422,Q136683422,,,male duo
http://www.wikidata.org/entity/Q136125989,Q136125989,,,токсичная маскулинность
http://www.wikidata.org/entity/Q136414140,14 récits d’Auschwitz,,,жертва Холокоста
http://www.wikidata.org/entity/Q136813219,Жаркое соперничество,2025,,хоккей с шайбой
http://www.wikidata.org/entity/Q136125989,Q136125989,,,тест Бекдел
http://www.wikidata.org/entity/Q136646364,Tokusatsu Gagaga,,,офис-леди
http://www.wikidata.org/entity/Q136683422,Q136683422,,,путешествие во времени
http://www.wikidata.org/entity/Q136646364,Tokusatsu Gagaga,,,Отаку
